baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
isogroup33955_c7_g1	1.41290210142716	3.15878158392138	2.11008521201918	1.49699242757058	0.1343952284301	NA
isogroup33957_c0_g1	2.44850020458631	3.94009334909954	1.87293944387204	2.1036950030557	0.0354050606336971	0.0735402592849383
isogroup33958_c0_g1	5.69817569645237	5.08385445330776	1.67588582900464	3.03353269376781	0.0024170851929996	0.0128143956214372
isogroup33958_c3_g1	5.61985068711558	3.2978332871404	1.47065856410021	2.2424193947139	0.0249342794781498	0.0576369257439869
isogroup33959_c1_g1	10.884484627452	3.75694070419265	1.59600910464442	2.35395944375246	0.018574637541086	0.0471167462299824
isogroup3395_c2_g1	90.149397673508	0.121717227088626	0.560516695474553	0.217151831642724	0.828090021727493	0.864022922078588
isogroup3395_c3_g1	0	NA	NA	NA	NA	NA
isogroup3395_c4_g1	33.4674889146513	2.91004133315507	1.40160507798102	2.07622059799249	0.0378735530587334	0.0772110960815495
isogroup33960_c1_g1	1767.5198104161	0.5861309586023	0.566678435951571	1.03432726819411	0.300983193292591	0.376274110535171
isogroup33961_c1_g1	30.0805286656477	1.10113850681713	0.632278130261145	1.74154134725859	0.0815887322068714	0.132455547115722
isogroup33961_c5_g1	1.28535068279203	2.88509776897437	1.88465361071351	1.53083715361472	0.125809644668656	NA
isogroup33961_c6_g1	12.9152640363885	4.45058339467592	1.42665198655589	3.11959990005702	0.00181096839768739	0.0107971568710481
isogroup33962_c3_g1	3.27428294835789	4.3452838861353	1.82821652767001	2.37678842761212	0.0174641019138374	0.0451259365171492
isogroup33962_c4_g1	0.240711880366466	0.889450931008332	3.7509329063855	0.237127923427836	0.81255755028818	NA
isogroup33962_c5_g1	13.398506434347	6.32614933940744	1.63118188164678	3.87826116179073	0.000105205743598955	0.00225070669853794
isogroup33962_c7_g1	0.480478441147443	1.69776552256188	3.73309561814744	0.45478758012751	0.649262066256114	NA
isogroup33962_c8_g1	43.4429733566273	0.201988076520065	0.632060640988635	0.319570723790246	0.749293770470727	0.79914597697382
isogroup33963_c1_g1	0.424149099552123	1.54715682703247	2.75739187150471	0.561094287330364	0.574733262327674	NA
isogroup33963_c2_g1	0.106930540185902	0.0269918405923606	3.78391815206263	0.00713330455566202	0.994308494695365	NA
isogroup33963_c3_g1	1.49778984607314	3.24620228882674	2.04675740353718	1.58602200886958	0.112734317049142	0.167947002280838
isogroup33965_c0_g1	1.41195678184167	3.16111665036278	2.17774759617217	1.45155327271126	0.146625859416347	NA
isogroup33967_c0_g1	12.9344337385784	6.27616462627963	1.58899537784579	3.9497689633234	7.82266640630587e-05	0.00195930179114064
isogroup33969_c0_g1	0.0716986745450184	-0.437108706745084	3.80398395114582	-0.114908136406154	0.908517935897653	NA
isogroup3396_c10_g1	9.71147999355275	4.10906731976494	1.44090873902455	2.85171934105046	0.00434834747009151	0.0183840914693524
isogroup3396_c12_g1	4.75050376479268	-1.01644702416126	1.23557417788588	-0.822651559374967	0.410706169392426	0.489633107907094
isogroup3396_c13_g1	8.25611578213042	5.63564450137703	1.83199580729419	3.07623220475637	0.00209634518279283	0.0117925238394157
isogroup33970_c0_g1	1.23427288669624	2.96282915066214	2.2372926136207	1.32429219701721	0.185406020992392	NA
isogroup33970_c1_g1	3.85538453933097	4.56311072707561	1.84525199396277	2.47289299348004	0.0134024266048374	0.0377723421093807
isogroup33971_c3_g1	1.63062586666821	3.36556936117237	2.08510128289617	1.61410353961207	0.106504969758815	0.161044370470302
isogroup33972_c1_g1	1.22541916125727	2.96422577737702	2.16144519989624	1.37140917452791	0.170247439069762	NA
isogroup33973_c0_g1	1.30983424611051	3.05488769936614	2.22136698530596	1.37522873058518	0.169060543760832	NA
isogroup33973_c1_g1	1.30221530552344	1.9189000660638	1.87659028821781	1.02254609229923	0.306522508990066	NA
isogroup33973_c2_g1	3.62829067994372	2.54290316307438	1.45814215483852	1.74393364504025	0.0811706610119184	0.131948619916664
isogroup33974_c0_g1	2.76324887742603	4.10418886969004	1.90199111032266	2.15783809262589	0.0309404220865978	0.0667895323810731
isogroup33975_c0_g1	17.6168116187464	-0.413378305237726	1.12319632827644	-0.368037443526956	0.712845314739018	0.767351585336316
isogroup33976_c2_g1	1.9917469809993	3.60671252260047	2.58677959425427	1.39428675354161	0.163231029403451	0.225838634247514
isogroup33977_c1_g1	1.70403592357034	2.21406792496338	1.71971967130121	1.28745862590973	0.197934481613851	0.265183595205909
isogroup33978_c5_g1	17.4623745229654	1.82361263115811	1.26647942914177	1.43990702825223	0.149893704389859	0.210429786693508
isogroup33978_c6_g1	13.8143103558674	6.3708233879943	1.64218021364968	3.87949101751471	0.000104675266336784	0.00224503223851938
isogroup33979_c2_g1	0.307129890664003	1.1828007231963	3.74332907711956	0.315975619249177	0.75202101382651	NA
isogroup33979_c3_g1	2.45827406857528	3.93404136440061	2.05337293415634	1.91589228579024	0.0553788076075682	0.100507357832212
isogroup3397_c1_g1	4.79587446054366	4.86734908186769	1.90283082546251	2.55795156181823	0.0105290757237158	0.0321902057633811
isogroup33980_c1_g1	36.4912397985817	3.34452270517998	1.48531326394629	2.25172883482776	0.0243394133048771	0.0566373151243988
isogroup33980_c4_g1	0.531079639738025	1.8245086463686	2.57873642353219	0.707520407948286	0.479243134953403	NA
isogroup33981_c1_g1	9.24766906768371	4.80218618725412	1.44355339805013	3.32664257085373	0.000878990415612246	0.00710395170617731
isogroup33983_c2_g1	0.86600958769464	2.22137971223733	2.18407709984972	1.01707934778959	0.309115683982697	NA
isogroup33983_c3_g1	2.06097576901782	3.67779885854975	2.23285253862478	1.6471302044939	0.0995312859694648	0.153260797315775
isogroup33984_c0_g1	0.392017635309981	1.46191798341616	3.60260798543624	0.40579435490235	0.684893706816178	NA
isogroup33984_c1_g1	0.27189802502312	1.04343669716396	3.74675789072575	0.278490558396302	0.780635811800523	NA
isogroup33984_c2_g1	1.37005145361056	3.12236818704797	2.04625983716192	1.52589037342324	0.127037168519834	NA
isogroup33986_c0_g1	12.9586598933561	-1.14487150892379	0.744609543316921	-1.53754611285784	0.124159631884181	0.180817109685672
isogroup33988_c11_g1	4.88374174568175	4.84712448034087	1.49314825677961	3.24624460989228	0.00116938316276429	0.00826618327128553
isogroup33988_c16_g1	0.570646850040901	1.92793853654921	2.61826282743065	0.736342630064045	0.461522208873336	NA
isogroup33988_c17_g1	5.89287435239514	5.16049347860825	1.91079927462661	2.70069888927327	0.00691939518268529	0.0245137661410811
isogroup33988_c18_g1	11.7743215375288	6.14802380844945	1.62322835099482	3.78752860291131	0.000152153173834496	0.00268727719476898
isogroup33988_c19_g1	6.09312406494422	5.21305657257958	1.76112494466472	2.96007196330528	0.00307567188894681	0.014728251359506
isogroup33988_c20_g1	39.7203049034729	0.964093220570297	1.09633808677998	0.879375835060066	0.37919752999869	0.457189811533057
isogroup33990_c1_g1	0.913481266138532	2.54398469454183	2.33814861535975	1.08803378785673	0.276580191753697	NA
isogroup33991_c0_g1	90.6662896716035	3.93444756008025	0.867451442459021	4.53564011482535	5.74290363410129e-06	0.000669517199967031
isogroup33991_c1_g1	523.957282836036	-0.785163579074864	0.458197319019483	-1.71359269573002	0.0866035559663889	0.138365387692217
isogroup33992_c11_g2	2.96563242846533	4.18126409894155	1.68901618007715	2.47556189707465	0.0133026700795219	0.0375646573242015
isogroup33992_c12_g1	8.23431102592885	3.88262561961385	1.60149464765015	2.42437626957465	0.0153347078499148	0.041299955501791
isogroup33992_c9_g1	4.21191774928973	1.05486401922284	1.42851760131392	0.738432636918575	0.460251588011055	0.538621168593483
isogroup33994_c16_g1	0	NA	NA	NA	NA	NA
isogroup33994_c20_g1	0.646391245570149	2.074708904369	2.50637360754712	0.827773201138765	0.407798954308697	NA
isogroup33994_c24_g1	7.93060831292557	4.58128702389617	1.50306803505236	3.04795718960026	0.00230402748548497	0.0124640247332231
isogroup33994_c25_g1	3.93948481947095	4.59562035190961	1.89032519360548	2.43112685978873	0.0150519433687533	0.0407761910906776
isogroup33994_c26_g1	6.4145242798113	2.18119284357597	1.50861173505261	1.44582783820113	0.148225495936953	0.208641548344734
isogroup33996_c1_g1	1.08202181216724	2.74918574351775	2.76653076170733	0.993730408340417	0.320354134405045	NA
isogroup33998_c0_g1	0	NA	NA	NA	NA	NA
isogroup3399_c2_g1	17.9954194592506	4.9765369596104	1.34131165648577	3.71020182785029	0.000207094080748307	0.00320500121243191
isogroup339_c0_g1	0.183437219185657	0.585245216916472	3.76053292571374	0.155628265588286	0.876326043684414	NA
isogroup339_c3_g1	11.3686370123442	4.35405924068333	1.62107016919484	2.6859165774705	0.00723311456838174	0.025248646474753
isogroup34002_c1_g1	10.9473290315294	6.04545787509902	1.60230699184168	3.77297103855885	0.000161315019669273	0.00276900324323156
isogroup34003_c0_g1	2.80279090669342	4.07087983262867	3.19070216396391	1.27585704444795	NA	NA
isogroup34005_c0_g1	1.61761983268223	3.30728476504692	2.61337856755757	1.26552073476973	0.205684720349071	0.273655831349267
isogroup34005_c1_g1	1.28920942994881	3.03295591400627	2.06259208157234	1.47045843000338	0.141437636408493	NA
isogroup34005_c2_g1	6.7693347433095	5.35365773133446	1.88057099656581	2.84682564025022	0.00441575407396704	0.0185413046764295
isogroup34006_c1_g1	1.9313717600084	2.53763078607833	1.77028570006013	1.43345833160836	0.15172689869905	0.212507739938167
isogroup34008_c0_g1	0.0400398700956203	-0.647927017200175	3.80769653887545	-0.170162461893965	0.864882372203106	NA
isogroup34009_c0_g1	0	NA	NA	NA	NA	NA
isogroup34009_c2_g1	0.223477089281277	0.80966677885463	3.75326857901962	0.215723112217597	0.829203584424995	NA
isogroup34011_c0_g1	1.98121083353983	3.64291677861947	1.90034217048508	1.91697939202685	0.0552405497834545	0.100337419081602
isogroup34012_c1_g1	9.43611187401116	5.8287257344902	1.76647147923821	3.29964327360883	0.00096807797999863	0.00743172264592616
isogroup34014_c1_g1	133.234528351058	0.648844353641468	0.622506862071096	1.04230875701956	0.297268553657942	0.37258882403839
isogroup34015_c14_g1	1.99826243009869	2.58915768246344	1.76162505629339	1.46975525422603	0.141628051904783	0.201204500496566
isogroup34016_c1_g1	17.0329593493323	1.99947932776919	1.28141179726732	1.56037218639096	0.118671953645497	0.174661183272022
isogroup34019_c1_g1	10.0445232400509	4.13830877797369	1.36230438456011	3.03772697561269	0.0023836981519064	0.0127137851016896
isogroup34019_c5_g1	32.517977216067	4.66720309397215	1.65578640826859	2.81872291659436	0.00482151190482951	0.0196473233712905
isogroup34019_c6_g1	11.9194227621776	2.36515459996909	1.15848983434679	2.04158425032937	0.0411927888937652	0.0817254819545925
isogroup3401_c11_g1	5.78987213476527	2.69141964660914	1.36345786652238	1.97396612883524	0.0483855944657941	0.0915033390303724
isogroup3401_c12_g1	32.1532883598299	7.57179521785544	1.87975533780888	4.02807485929603	5.62354395546537e-05	0.00173752578461166
isogroup3401_c13_g1	63.7503528717679	0.995562102947371	0.700576250841023	1.42106173561011	0.155298812763707	0.216589548167775
isogroup3401_c6_g1	3.30933917807467	1.79833419812374	1.47362315372481	1.22034876662881	0.222332690365766	0.292021802401262
isogroup3401_c7_g1	0.320318960764962	1.23634020963736	3.74209392710283	0.330387273468185	0.741107356467377	NA
isogroup34020_c0_g1	0.240239220573722	0.91645085661607	3.75016985486409	0.244375826184887	0.80693976221636	NA
isogroup34020_c1_g1	1.18942501214588	2.8781048252978	2.71360382677712	1.06062086031035	0.288862238535452	NA
isogroup34021_c0_g1	214.527352595184	-0.311722044425214	0.507229703047362	-0.614557945941322	0.538846694271423	0.612372029288213
isogroup34022_c10_g1	26.6665217795258	1.18098518155972	0.748315182058837	1.57819219745145	0.114521462218146	0.170002275074662
isogroup34022_c3_g1	20.7918415785684	-1.20624026278004	0.797908328854795	-1.51175294098171	0.130596725095344	0.188101366311096
isogroup34022_c4_g1	1.46179569696175	3.19451174720722	2.20196993541657	1.45075175452061	0.146848998336006	NA
isogroup34022_c5_g1	1.17529062245943	2.86649289403554	2.74544190395276	1.04409162324961	0.296443001099015	NA
isogroup34022_c6_g1	7.13426711658178	4.44768972729457	1.68117184561997	2.64558899132312	0.00815488336946927	0.0273055955912317
isogroup34022_c7_g1	1.94474402463569	3.61752211405751	1.9121315859459	1.89187927266417	0.0585070680294365	0.104369291497024
isogroup34022_c8_g1	5.14315080886606	4.97442677660488	1.8246936021088	2.72617099706818	0.0064073794390684	0.0233563630962241
isogroup34022_c9_g1	12.0145423886348	5.19412375425388	1.49254857551783	3.48003665639614	0.000501345182866856	0.00519944771462587
isogroup34025_c2_g1	8.29891910014276	5.65506145381424	1.59068793549847	3.5551042587383	0.000377829238397654	0.00444159260249687
isogroup34025_c3_g1	28.4506535101942	0.031889852126859	1.04602151489498	0.0304868032566814	0.975678817965814	0.981111556390563
isogroup34025_c5_g1	17.6098256186665	3.44791363500863	1.25870951313533	2.73924491634307	0.00615804803524512	0.0228257709720468
isogroup34028_c1_g1	15.3440916437516	3.19586049472324	1.11708618719297	2.86088981437847	0.00422453847801838	0.0180665772196881
isogroup34028_c7_g1	0	NA	NA	NA	NA	NA
isogroup34029_c0_g1	9.34684551129848	-1.18793873764642	1.00793724033617	-1.17858403292076	0.238563852726292	0.309429316965813
isogroup3402_c0_g1	5.77517288588403	2.79755717045433	1.54319514073065	1.81283435685897	0.0698573731780333	0.118340627226485
isogroup3402_c1_g1	8.37340337137327	5.66256381808858	1.66838219982627	3.39404473308229	0.000688684422378233	0.00622275567363189
isogroup34030_c0_g1	3.00864041253293	1.2716180006987	1.62907187366677	0.780578206065581	0.435050614018501	0.513639832877111
isogroup34032_c4_g1	2.00985016788374	1.07143093253584	1.70984137318773	0.626625925268337	0.530904470172635	0.605118786615546
isogroup34033_c0_g1	0.0800797401912405	-0.223179251297377	3.7974125296458	-0.0587714001455074	0.953134188449564	NA
isogroup34033_c1_g1	0	NA	NA	NA	NA	NA
isogroup34034_c1_g1	0.160159480382481	0.478639192255117	3.76437416820579	0.127149738805919	0.898821885021332	NA
isogroup34036_c0_g1	0.96455906223432	2.39608910059117	2.01773738636642	1.18751286306197	0.235025385867155	NA
isogroup34036_c1_g1	0.120119610286861	0.179229637136053	3.77669056739155	0.0474567968801961	0.962149162609023	NA
isogroup3403_c1_g1	0.223477089281277	0.80966677885463	3.75326857901962	0.215723112217597	0.829203584424995	NA
isogroup34042_c1_g1	0	NA	NA	NA	NA	NA
isogroup34044_c1_g1	13.9914732411532	6.38879669522694	1.50915251783238	4.23336715125603	2.30218199531407e-05	0.00119768414775027
isogroup34044_c3_g1	0	NA	NA	NA	NA	NA
isogroup34044_c6_g1	6.37724065944732	5.27526495211179	1.8342760235193	2.87593845444836	0.00402828247821872	0.0175322182055009
isogroup34048_c2_g1	8.97303363763063	3.98349628190255	1.39759916744292	2.85024231174298	0.00436859335551557	0.0184476376892199
isogroup3404_c0_g1	3.39597839310248	4.39226409405817	1.87350417221191	2.34441116235815	0.0190571498721087	0.0479509129253344
isogroup3404_c1_g1	3.27105077836088	4.33803691251127	1.8932521647233	2.29131490951987	0.0219452069045836	0.0527900615865117
isogroup3404_c2_g1	10.2998005345712	5.94451234356208	1.88021025588566	3.16162106070524	0.00156893587191129	0.00988769441009218
isogroup3404_c5_g1	3.53257051100402	4.42921115132561	2.08946788462164	2.11977948257752	0.0340246463651942	0.0715021369444077
isogroup3404_c6_g1	19.5811410854559	6.86297898991738	1.82621282697047	3.75803898021157	0.000171250208071544	0.00287730017546193
isogroup34052_c0_g1	4.16850701564199	4.67260649428637	1.97604143212235	2.36462981915708	0.0180481007237734	0.0461226252903888
isogroup34057_c0_g1	0.0668906700902818	-0.437108708621106	3.80398395117692	-0.114908136898387	0.908517935507492	NA
isogroup3405_c0_g1	0.407101282294378	-0.43710849108893	3.8039839475707	-0.114908079821966	0.908517980748223	NA
isogroup34060_c0_g1	7.4989614505157	5.50249296421203	1.83352934437456	3.00103894224228	0.00269060153218598	0.0136344731874452
isogroup34060_c1_g1	3.94316446822522	4.59844716333938	1.92178400454617	2.39280124741454	0.0167202957762443	0.0438136000249021
isogroup34061_c5_g1	0.45457296073827	1.62199856625245	3.40162744619073	0.476830162006371	0.633483065883126	NA
isogroup34061_c6_g1	1.31806123597835	1.71026557086821	1.85032723550267	0.924304381437474	0.355327862222263	NA
isogroup34063_c2_g1	4.66532922807256	4.83921908383413	1.59878019528731	3.0268195078339	0.00247141480024424	0.0129561505924028
isogroup34064_c3_g1	12.7637808390695	-2.73967674959535	1.99150020778721	-1.37568489266664	0.16891921114033	0.232648731272327
isogroup34065_c1_g1	37.7490454308423	1.96554049923653	1.07426039175006	1.82966859276502	0.0672995100292621	0.11510214035278
isogroup34066_c1_g1	1.6637065882083	3.30879521073504	1.86428770408991	1.7748307857613	0.0759258314504206	0.125538666379048
isogroup34067_c15_g1	7.16054638623449	3.64633130323829	1.43287212295064	2.54477091488777	0.0109349450838863	0.0329463818311018
isogroup34067_c16_g1	14.1610057593318	3.37655675573339	1.24562582872843	2.71073116650149	0.00671350330915058	0.0240379507807662
isogroup34067_c18_g1	0.739187396069604	2.24915143572071	2.58608114984008	0.869714175775108	0.384456623383064	NA
isogroup34067_c21_g1	0.160159480382481	0.478639192255117	3.76437416820579	0.127149738805919	0.898821885021332	NA
isogroup34067_c23_g1	1.02692741383517	2.70460320111122	2.16634114793216	1.2484659693109	0.211860463335569	NA
isogroup34067_c24_g1	59.7755157759935	0.93409183107807	0.645994470115051	1.44597496463353	0.148184223886826	0.208617096483252
isogroup34067_c25_g1	3.63761041201894	4.47202737986675	2.11505070471306	2.11438305942337	0.0344825633686926	0.0722383425809752
isogroup34067_c27_g1	43.0566413217109	3.04444507591847	1.2694593980059	2.39822170027711	0.0164748903895905	0.0434063266587056
isogroup34067_c28_g1	8.66021931287637	5.70619479682169	1.77881975630588	3.20785440829142	0.00133729178223797	0.0089443379241851
isogroup34067_c29_g1	3.86713044901821	4.57253847621954	1.9025474634826	2.40337682185838	0.0162444386753808	0.0430056363294089
isogroup34067_c30_g1	31.510639232395	0.691372217821783	1.10303720259994	0.626789573544907	0.530797178953155	0.605036000847877
isogroup34067_c5_g1	21.4444532416564	-0.656393836941546	0.678205550252392	-0.967839081672616	0.333124742152406	0.410167768638352
isogroup34068_c3_g1	0.213861080371804	0.765797275829186	3.75460598232395	0.203962088015208	0.838383125486247	NA
isogroup34068_c4_g1	3.09893717114069	4.26732511061802	1.83551334952881	2.3248673793157	0.0200790527394722	0.0496557619596213
isogroup3406_c0_g1	4.65786342664279	0.331095414260174	1.10974585143244	0.298352468569991	0.765434162497651	0.812438996456588
isogroup3406_c2_g1	1.05159795098109	2.75110499294944	2.23087904372766	1.23319325657052	0.217503670686239	NA
isogroup34071_c0_g1	2.66859120650355	4.02528098870681	1.65295772498287	2.43519899382093	0.0148836020452258	0.0404961098665067
isogroup34071_c1_g1	4.20481596946663	4.69028031836667	1.86823285062545	2.51054375625418	0.0120545381745559	0.0352430200826029
isogroup34073_c2_g1	5.34069723670268	5.02267546272984	1.90830091293236	2.63201438970745	0.00848802677632047	0.028036988350847
isogroup34073_c3_g1	0.971518210789848	2.64004952166874	2.25156211953918	1.17254127645791	0.240979810317917	NA
isogroup34078_c0_g1	4.81969135867764	1.94366858395919	1.28745249855796	1.50970120150937	0.131119684565326	0.188686533134687
isogroup34079_c2_g1	8.00063228246365	3.76096410055553	1.38120074250314	2.7229670422415	0.00646985118768074	0.0234808173559412
isogroup34079_c7_g1	8.82556538652088	3.96814579274119	1.50931690759698	2.62910047105944	0.00856110632919404	0.0281770801637897
isogroup3407_c0_g1	2.65800075926064	4.03695971085529	2.13318321885862	1.89245802946796	0.0584299806217605	0.104285059985081
isogroup3407_c3_g1	3.2871572137456	4.33998046186415	2.00600762371561	2.16349150948163	0.0305033960664401	0.0661487931840801
isogroup3407_c4_g1	8.11974046024421	3.8508809800919	1.46804853163514	2.62312920663646	0.00871262241772318	0.0285427670823965
isogroup34081_c6_g1	132.330141589154	-0.337446020166028	0.738751323254513	-0.456778904543189	0.647829969995554	0.711357893207472
isogroup34081_c7_g1	23.5623237712513	3.01015475987958	1.29905459458361	2.31718880209529	0.0204934492529601	0.0503879075505528
isogroup34084_c1_g1	11.2501131532832	2.50709472325269	1.21186230313445	2.0687950411265	0.0385653239692719	0.0781831216503983
isogroup34086_c0_g1	5.53488275821074	5.07578380479283	1.68454976357179	3.01313972110299	0.00258559845148118	0.0133029154634562
isogroup34088_c1_g1	3.56768151573828	4.35275467582792	1.58542222689491	2.74548609322382	0.00604213282291915	0.0225475657737708
isogroup34089_c6_g1	25.7684866789423	-2.42822495337327	0.881017680199587	-2.75615916450527	0.00584845300069281	0.0220844568533624
isogroup34089_c7_g1	10.5295677348023	2.45924209223818	1.58949415514692	1.54718536351641	0.121818554313723	0.178180687277307
isogroup34094_c3_g1	38.8877369517646	0.161624760673549	0.541410524818299	0.298525339395261	0.765302239236664	0.812348363757415
isogroup34094_c5_g1	18.9156288923707	4.57627008324407	1.63652802395393	2.79632857871116	0.00516868221656359	0.0203550182540675
isogroup34094_c6_g1	97.7290787280957	2.89649236428717	1.46930154933192	1.9713396243298	0.0486850419174133	0.0919202657097431
isogroup34095_c4_g1	1.28111798798035	3.01312320213241	2.23590793071369	1.34760611595069	0.177785102448177	NA
isogroup34095_c5_g1	11.1503398631684	4.33327562632206	1.6771619816708	2.58369535780034	0.00977480915661803	0.030707007998395
isogroup34098_c1_g1	1.77310701492071	3.39289313158888	2.20004174660874	1.54219488644653	0.123026242334184	0.179480955409315
isogroup34099_c20_g1	5.10111459323939	-3.48757148727381	2.13930066131625	-1.63023905444315	0.103050982747268	0.157155674484063
isogroup34099_c21_g1	0	NA	NA	NA	NA	NA
isogroup34099_c25_g1	1.59852352117402	3.23671697027422	1.80111577789179	1.79706213781704	0.0723257556483825	0.121321294931663
isogroup34099_c38_g1	0.255135893730676	0.949267429770029	3.74926051660748	0.253187908806341	0.800123009561162	NA
isogroup34099_c51_g1	0.0800797401912405	-0.223179251297377	3.7974125296458	-0.0587714001455074	0.953134188449564	NA
isogroup34099_c56_g1	0.0400398700956203	-0.647927017200175	3.80769653887545	-0.170162461893965	0.864882372203106	NA
isogroup34099_c59_g1	0.632729515676446	2.05594072971701	2.53177886957469	0.812053830776455	0.416760743728339	NA
isogroup34099_c64_g1	1.07487568978426	2.78357360863288	2.14623179500243	1.29695851823392	0.19464546001759	NA
isogroup34099_c77_g1	0	NA	NA	NA	NA	NA
isogroup34099_c82_g1	4.21104589101206	4.68289651000007	1.71349518831547	2.73294990376004	0.0062769878710342	0.0230689215293987
isogroup34099_c84_g1	3.25508027749279	1.01407301881466	1.55876135368647	0.650563356870749	0.515328390853411	0.590294469759055
isogroup34099_c85_g1	2.4803168641152	3.9439442906925	2.07462953116232	1.90103545305406	0.057297369043646	0.102979529640166
isogroup34099_c86_g1	2.74441275402493	2.23802967433984	1.74784592048637	1.28045020908769	0.200386845305154	0.267831954558768
isogroup34099_c87_g1	2.1561682749414	3.60322937401806	1.71745387687634	2.09800648653897	0.0359045723727473	0.074272558349455
isogroup34099_c88_g1	3.53204626687187	2.62055639512605	1.63658389623843	1.60123559882827	0.109324746932907	0.164099923233685
isogroup340_c1_g1	62.4479043552466	-0.915512185691159	0.800754445768087	-1.14331202346681	0.252909064724534	0.325092599107183
isogroup340_c2_g1	11.0255433135852	6.05643107290449	1.5872365115813	3.8157080111966	0.000135793005966618	0.00251916950601409
isogroup340_c3_g1	20.1498981401865	4.19689654421913	1.19605437911513	3.508951279727	0.000449877306327827	0.00490590749280839
isogroup340_c4_g1	21.0502514570927	1.12031589625366	1.10891749017404	1.01027885859915	0.312361707089681	0.388715306577171
isogroup3410_c2_g1	0.547369111237725	1.85701320049149	3.32552445321169	0.558412132167014	0.576562990196795	NA
isogroup34111_c0_g1	8.9852435846513	4.77660468304685	1.67198718575342	2.85684287759326	0.00427877587625123	0.0181989656622832
isogroup34111_c2_g1	32.7887729193445	1.09691938939899	1.24090750341989	0.883965473958317	0.37671485097158	0.454669098785126
isogroup34115_c0_g1	0	NA	NA	NA	NA	NA
isogroup34116_c0_g1	9.11072536848913	-0.789194110617202	1.51563317060816	-0.520702585507897	0.602573972998219	0.670734798611867
isogroup3411_c0_g1	52.9394773634908	3.86104494171167	1.46289075583371	2.63932554520193	0.00830711664174619	0.0276567880457591
isogroup34122_c10_g1	3.35670080647736	4.37947673958697	1.84727610961198	2.37077539020785	0.0177508146071884	0.0456505554799185
isogroup34122_c3_g1	18.3997158417791	-0.296242462128067	1.17789875043301	-0.251500786480303	0.80142695420732	0.842446579129114
isogroup34125_c2_g1	0.258708954922161	0.982211211380618	3.2243235038791	0.304625516080798	0.760651384094841	NA
isogroup34125_c3_g1	3.5086622573286	4.43723259807735	1.8474301015542	2.40184058619832	0.0163128155823888	0.0431082079354769
isogroup34125_c4_g1	1.10482689117767	2.81919757230698	2.25092681893221	1.25246078575062	0.210402008820787	NA
isogroup34126_c1_g1	2.35228884797486	3.87551434344241	1.99211623743904	1.94542580930145	0.0517237509558627	0.0960678285388333
isogroup34127_c2_g1	3.94847803052176	3.53654003163664	1.54186899407587	2.29367089241994	0.021809409912161	0.0525546300272097
isogroup34127_c3_g1	22.8374503647048	2.49446716221834	1.37745130779147	1.81092946669587	0.0701517705882895	0.118678114076923
isogroup34127_c4_g1	75.1523176752521	-0.135317170702927	0.522794569016176	-0.258834308393017	0.795763085400409	0.83775396103214
isogroup34127_c5_g1	7.75084755181611	3.78314961923093	1.63159536016983	2.31868128065598	NA	NA
isogroup34128_c1_g1	0.0800797401912405	-0.223179251297377	3.7974125296458	-0.0587714001455074	0.953134188449564	NA
isogroup34129_c3_g1	3.41747176347476	2.57957148141095	1.77162873873232	1.4560451775335	0.145380131116839	0.205381641895821
isogroup3412_c0_g1	0.0400398700956203	-0.647927017200175	3.80769653887545	-0.170162461893965	0.864882372203106	NA
isogroup34130_c10_g1	93.8415618240184	0.789920784214417	0.838201825633583	0.942399264780089	0.345988263513151	0.423764619108193
isogroup34130_c11_g1	1.85457561574223	3.55011442159144	1.9617284721115	1.80968695314407	0.0703443469099254	0.118957789790426
isogroup34130_c11_g2	0.3704474995628	1.39653015224648	2.88637170750643	0.483835865150217	0.628502359502935	NA
isogroup34130_c12_g1	23.5249908416318	3.24748441796183	1.02568836788475	3.1661511621303	0.00154470498115792	0.00977990798618654
isogroup34130_c9_g1	0.861018388713575	0.801949631919157	2.63182397425979	0.304712488282849	0.760585137398467	NA
isogroup34131_c0_g1	4.1006962070017	4.65790852560406	1.84508459024659	2.52449592296554	0.0115864348897356	0.0342704835428861
isogroup34131_c1_g1	14.4648962382192	5.45830598152043	1.69455537712349	3.22108445389724	0.00127706509562136	0.00870508605008282
isogroup34132_c0_g1	2.94066832992918	4.17546578100152	1.95018446534197	2.14106196373036	0.032269041493657	0.0688489608349662
isogroup34133_c13_g1	74.7198264137422	2.83551927183921	0.930780551977121	3.04638860987817	0.00231608278081153	0.0125021203168296
isogroup34133_c13_g2	25.5156382272005	7.24546252242333	1.65894143195221	4.36752159110103	1.2566437710288e-05	0.000949687337348232
isogroup34133_c14_g1	8.19847921463801	2.58179322628621	1.59805409152577	1.61558563003409	0.106183932850583	0.160684198662676
isogroup34134_c0_g1	0.745413379902573	2.20785441392732	3.09345665103167	0.713717586180174	0.475401829616635	NA
isogroup34135_c10_g1	4.08733150097665	2.19086603027661	1.52613835677536	1.43556186799851	0.151127051813527	0.211752543824443
isogroup34135_c4_g1	0.54379605004624	1.84658731103198	3.25956609009513	0.566513229059298	0.571044942521428	NA
isogroup34135_c7_g1	0.988280342082292	2.6230968660668	2.83435519105169	0.925465119667481	0.354724019225388	NA
isogroup34135_c9_g1	1.45417691478603	3.20739595141798	2.00252642658916	1.60167471891047	0.109227558445862	NA
